,name,label,result
176,Nuno Maia---------------,1,"tensor([[-1.9405,  2.2507]])"
177,Rosario Gomes-----------,1,"tensor([[-2.3525,  2.5603]])"
178,Clara Batista-----------,1,"tensor([[-2.5387,  2.6417]])"
179,Ricardo Castro----------,1,"tensor([[-2.5529,  2.6434]])"
182,Flor Silva--------------,1,"tensor([[-1.9023,  2.2264]])"
184,Rodrigo Figueira--------,1,"tensor([[-2.5427,  2.6511]])"
185,Rui Costa---------------,1,"tensor([[-2.5946,  2.6684]])"
187,Nuno Reis---------------,1,"tensor([[-2.2558,  2.5350]])"
188,Sofia Machado-----------,1,"tensor([[-1.7814,  2.1031]])"
189,Claudio Asdrubal--------,1,"tensor([[-2.3016,  2.4233]])"
192,Patricia Magalhaes------,1,"tensor([[-2.2547,  2.3868]])"
193,Ana Cunha---------------,1,"tensor([[-2.2291,  2.5019]])"
194,Andreia Santos----------,1,"tensor([[-2.2492,  2.4790]])"
195,Madalena Santos---------,1,"tensor([[-2.4945,  2.6166]])"
198,Afonso Sousa------------,1,"tensor([[-2.5395,  2.6325]])"
200,Silvia Bernardes--------,1,"tensor([[-1.8211,  2.1087]])"
202,Alexis Mota-------------,1,"tensor([[-1.9931,  2.3014]])"
203,Joao Carronda-----------,1,"tensor([[-2.6622,  2.7710]])"
205,Paulo Santos------------,1,"tensor([[-2.6617,  2.7782]])"
207,Nuno Correia------------,1,"tensor([[-2.6219,  2.7115]])"
208,Maria Ana Neves---------,1,"tensor([[-2.6148,  2.7296]])"
209,Tatiana Ribeiro---------,1,"tensor([[-2.0413,  2.3222]])"
210,Marta Almeirao----------,1,"tensor([[-2.2390,  2.4778]])"
211,Patricia Gomes----------,1,"tensor([[-2.0393,  2.3397]])"
214,Carla Machado-----------,1,"tensor([[-2.1795,  2.4450]])"
215,Ze Carvalho-------------,1,"tensor([[-2.5648,  2.6377]])"
217,Carla Paquincha---------,1,"tensor([[-1.8481,  2.1302]])"
219,Carlos Cabrita----------,1,"tensor([[-2.5601,  2.6602]])"
220,Maria Barroso-----------,1,"tensor([[-2.0808,  2.3754]])"
221,Leandro Carvalho--------,1,"tensor([[-2.5597,  2.6545]])"
222,Margarida Costa---------,1,"tensor([[-2.5603,  2.6515]])"
223,Bruna Silva-------------,1,"tensor([[-2.4444,  2.5951]])"
226,Tomas Mendes------------,1,"tensor([[-1.6319,  1.9390]])"
228,Rui Costa---------------,1,"tensor([[-2.5946,  2.6684]])"
229,Fernando Faustino-------,1,"tensor([[-2.5198,  2.6354]])"
230,Bruno Neves-------------,1,"tensor([[-1.7679,  2.0868]])"
231,Susana Piloto-----------,1,"tensor([[-2.6005,  2.6677]])"
232,Leandro Costa-----------,1,"tensor([[-2.5503,  2.6372]])"
233,Rute Medeiros-----------,1,"tensor([[-1.6586,  1.9611]])"
234,Joao Almendra-----------,1,"tensor([[-2.0132,  2.3026]])"
235,Anita Barbosa-----------,1,"tensor([[-2.3847,  2.5335]])"
238,Lia Carvalho------------,1,"tensor([[-2.6097,  2.6905]])"
240,Paulo Diogo-------------,1,"tensor([[-2.5486,  2.6194]])"
241,Luisa Carvalho----------,1,"tensor([[-2.5994,  2.6965]])"
243,Celia Silva-------------,1,"tensor([[-2.2585,  2.5272]])"
245,Valdineia Silva---------,1,"tensor([[-2.3432,  2.5161]])"
246,Carla Alexandra Silva---,1,"tensor([[-2.1761,  2.1927]])"
247,Armando Sousa-----------,1,"tensor([[-2.5887,  2.6801]])"
248,Patricia Costa----------,1,"tensor([[-2.5205,  2.6137]])"
250,Andreia De Sa-----------,1,"tensor([[-2.2955,  2.5272]])"
253,Joao Brandao------------,1,"tensor([[-2.6515,  2.7451]])"
254,Filomena Vieira---------,1,"tensor([[-2.4418,  2.5561]])"
255,Alvaro Machado----------,1,"tensor([[-2.4936,  2.5815]])"
256,Paz Sonia---------------,1,"tensor([[-1.5693,  1.8623]])"
257,Filipa Barroso----------,1,"tensor([[-2.0161,  2.3136]])"
259,Rui Carregosa-----------,1,"tensor([[-1.7248,  2.0223]])"
260,Betta Moura-------------,1,"tensor([[-2.3671,  2.5600]])"
261,Neuza Sousa Sousa-------,1,"tensor([[-2.4377,  2.3934]])"
262,Manuel Santos-----------,1,"tensor([[-2.2806,  2.5135]])"
263,Maria Livracao----------,1,"tensor([[-2.4751,  2.5755]])"
264,Luis Raposo-------------,1,"tensor([[-2.4041,  2.5803]])"
265,Carla Oliveira----------,1,"tensor([[-2.0144,  2.3077]])"
266,Mara Fernandes----------,1,"tensor([[-1.8767,  2.1922]])"
267,Rui Filipe Mota---------,1,"tensor([[-2.5073,  2.5921]])"
268,Artes Da Avo Magui------,1,"tensor([[-2.5627,  2.6606]])"
270,Carlos Pestana----------,1,"tensor([[-1.5979,  1.8778]])"
271,Laura Dourado-----------,1,"tensor([[-2.5506,  2.6204]])"
272,Liliana Gavelas---------,1,"tensor([[-2.0856,  2.3410]])"
274,Rui Castanheira---------,1,"tensor([[-2.5405,  2.6506]])"
275,Cristiano Cilva---------,1,"tensor([[-2.5468,  2.6371]])"
278,Andreia Seixas----------,1,"tensor([[-2.3238,  2.4967]])"
279,Jose Brazatortas--------,1,"tensor([[-2.0004,  2.2343]])"
283,Sandra Carvalho---------,1,"tensor([[-2.5742,  2.6678]])"
284,Paula Bastos------------,1,"tensor([[-2.6166,  2.7104]])"
285,Filipa Gomes------------,1,"tensor([[-1.7303,  2.0483]])"
286,Vera Pinto--------------,1,"tensor([[-1.6327,  1.9368]])"
287,Fernando Pereira--------,1,"tensor([[-2.0968,  2.3116]])"
288,Filipe Oliveira---------,1,"tensor([[-1.6204,  1.9114]])"
289,Joao Cruz---------------,1,"tensor([[-2.6094,  2.6976]])"
290,Gabriela Dias Santos----,1,"tensor([[-2.1610,  2.2270]])"
292,Mariza Gomes------------,1,"tensor([[-2.0877,  2.3958]])"
293,Clarinha Soares---------,1,"tensor([[-2.2382,  2.4684]])"
295,Joao Eusebio------------,1,"tensor([[-2.5433,  2.6198]])"
297,Tito Negrao-------------,1,"tensor([[-1.8084,  2.1324]])"
299,Raquel Fonseca----------,1,"tensor([[-2.2379,  2.4669]])"
300,Raquel Ribeiro----------,1,"tensor([[-1.9885,  2.2931]])"
301,Joao Santana------------,1,"tensor([[-2.6715,  2.8056]])"
302,Paula Teixeira----------,1,"tensor([[-2.5617,  2.6570]])"
304,Nelia Silva-------------,1,"tensor([[-2.0970,  2.4034]])"
305,Domingos Nogueira-------,1,"tensor([[-2.3874,  2.4961]])"
308,Galeria Criativa--------,1,"tensor([[-2.5158,  2.6227]])"
312,Joana Santos------------,1,"tensor([[-2.2221,  2.4880]])"
313,Sofia Sebastiao---------,1,"tensor([[-1.7470,  2.0507]])"
314,Carlos Seabra-----------,1,"tensor([[-2.2589,  2.4856]])"
315,Diogo Vasconcelos-------,1,"tensor([[-1.7654,  2.0152]])"
317,Miguel Castro-----------,1,"tensor([[-2.4223,  2.5652]])"
319,Frederico Diass---------,1,"tensor([[-2.0270,  2.2900]])"
320,Ana Margarida Marques---,1,"tensor([[-2.0222,  2.0274]])"
321,Fabio Melo--------------,1,"tensor([[-2.5185,  2.6286]])"
322,Patricia Mendonca-------,1,"tensor([[-1.6361,  1.8694]])"
323,Carlos Eduardo----------,1,"tensor([[-2.5914,  2.6707]])"
325,Nuno Monteiro-----------,1,"tensor([[-1.7851,  2.1055]])"
327,Maria Marques-----------,1,"tensor([[-1.6658,  1.9744]])"
328,Carlos Simoes-----------,1,"tensor([[-2.4648,  2.6079]])"
330,Jose Luis Oliveira------,1,"tensor([[-1.9795,  2.1308]])"
331,Hugo Oliveira-----------,1,"tensor([[-1.5736,  1.8702]])"
332,Bruno Alves-------------,1,"tensor([[-2.2144,  2.5040]])"
333,Patricia Souto----------,1,"tensor([[-2.5444,  2.6281]])"
335,Monica Alves------------,1,"tensor([[-1.7565,  2.0769]])"
338,Manuela Fernandes-------,1,"tensor([[-2.1890,  2.3686]])"
339,Tomas Santos------------,1,"tensor([[-1.8561,  2.1773]])"
340,Luis Moreira------------,1,"tensor([[-1.9081,  2.2226]])"
342,Liliana Ribeiro---------,1,"tensor([[-1.7041,  2.0060]])"
343,Nuno Bregieira----------,1,"tensor([[-1.9726,  2.2689]])"
345,Conceicao Araujo--------,1,"tensor([[-2.5294,  2.6239]])"
346,Bernardo Gomes----------,1,"tensor([[-2.2280,  2.4849]])"
348,Joana Cuco--------------,1,"tensor([[-2.5380,  2.6283]])"
352,Joao Barbara------------,1,"tensor([[-2.6589,  2.7621]])"
354,Ana Barbosa-------------,1,"tensor([[-2.4015,  2.5545]])"
355,Sonia Simoes------------,1,"tensor([[-2.5249,  2.6399]])"
357,Adriana Pestana---------,1,"tensor([[-1.5714,  1.8418]])"
358,Kiimberlyng Da Costa----,1,"tensor([[-2.1743,  2.2186]])"
359,Catarina Filipa---------,1,"tensor([[-2.6092,  2.7172]])"
364,Soraia Silva------------,1,"tensor([[-2.5943,  2.6799]])"
365,Tomas Teixeira----------,1,"tensor([[-2.4063,  2.5378]])"
366,Ana Ana-----------------,1,"tensor([[-1.7479,  2.0640]])"
367,Sandra Silva------------,1,"tensor([[-2.0356,  2.3473]])"
368,Maria Oliveira----------,1,"tensor([[-1.8030,  2.1099]])"
370,Angela Castro-----------,1,"tensor([[-2.3966,  2.5544]])"
371,Tiago Barros------------,1,"tensor([[-2.6048,  2.6986]])"
372,Filipa Silva------------,1,"tensor([[-1.7436,  2.0590]])"
373,Dania Vilaca------------,1,"tensor([[-1.5183,  1.8054]])"
374,Ines Goncalves----------,1,"tensor([[-1.5232,  1.8210]])"
376,Ana Filipe Silva--------,1,"tensor([[-2.3714,  2.4996]])"
377,Karina Joao-------------,1,"tensor([[-1.7759,  2.0946]])"
378,Daniela Costa-----------,1,"tensor([[-2.5030,  2.6036]])"
379,Linda Sousa Sousa-------,1,"tensor([[-2.5065,  2.5803]])"
380,Frederico Taborda-------,1,"tensor([[-2.3661,  2.4830]])"
381,Susana Fernandes--------,1,"tensor([[-2.3035,  2.4800]])"
383,Nando Rocha-------------,1,"tensor([[-2.4499,  2.5924]])"
385,Duarte Manuel Caetano---,1,"tensor([[-1.9079,  1.8723]])"
386,Alexis Loureiro---------,1,"tensor([[-2.2895,  2.4847]])"
387,Mimi Matos--------------,1,"tensor([[-1.8147,  2.1380]])"
388,Marco Lopes-------------,1,"tensor([[-1.5627,  1.8625]])"
389,Joao Pereira------------,1,"tensor([[-2.4755,  2.5840]])"
390,Ana Maria Duarte--------,1,"tensor([[-2.5782,  2.6956]])"
393,Vanessa Rocha-----------,1,"tensor([[-1.7753,  2.0907]])"
394,Luxuria Porto Cigana----,1,"tensor([[-2.3568,  2.2945]])"
396,Beatriz Silva-----------,1,"tensor([[-2.3205,  2.5352]])"
398,Cidalia Pina------------,1,"tensor([[-2.2287,  2.5021]])"
399,Eva Casanova------------,1,"tensor([[-2.6724,  2.7813]])"
401,Isabel Boavida----------,1,"tensor([[-2.6009,  2.6939]])"
402,Delita Ferreira---------,1,"tensor([[-1.7350,  2.0221]])"
403,Rui Azevedo-------------,1,"tensor([[-2.5010,  2.5904]])"
404,Paulo Arraiolos---------,1,"tensor([[-2.5974,  2.6911]])"
405,Marcia Lima-------------,1,"tensor([[-1.7591,  2.0719]])"
406,Adriana Freitas---------,1,"tensor([[-2.2322,  2.4203]])"
408,Mauricio Pereira--------,1,"tensor([[-2.3361,  2.4618]])"
409,Patricia Barbosa--------,1,"tensor([[-2.2895,  2.4378]])"
410,Silvia Fernandes--------,1,"tensor([[-1.9790,  2.2530]])"
411,Telmo Pereira-----------,1,"tensor([[-1.8178,  2.1232]])"
413,Joao Quaresma-----------,1,"tensor([[-2.6660,  2.7943]])"
414,Vera Zina---------------,1,"tensor([[-1.5643,  1.8595]])"
415,Vitor Paiva-------------,1,"tensor([[-1.8125,  2.1268]])"
418,Ana Azevedo-------------,1,"tensor([[-2.2833,  2.5358]])"
421,Luis Santos-------------,1,"tensor([[-1.8863,  2.2090]])"
422,Ana Cardoso-------------,1,"tensor([[-2.6366,  2.6920]])"
423,Claudia Costa-----------,1,"tensor([[-2.6632,  2.7611]])"
424,Ana Duarte--------------,1,"tensor([[-2.5441,  2.6505]])"
425,Martim Neto Neto--------,1,"tensor([[-2.5431,  2.6224]])"
426,Alexandre Quinas--------,1,"tensor([[-1.9661,  2.2065]])"
427,Luciano Bartolomeu------,1,"tensor([[-2.5191,  2.6351]])"
428,Tita Pereira------------,1,"tensor([[-1.6673,  1.9681]])"
429,Carlos Rocha------------,1,"tensor([[-2.1666,  2.4558]])"
430,Fabiana Sf Silva--------,1,"tensor([[-2.3202,  2.4707]])"
431,Diana Magalhaes---------,1,"tensor([[-2.3788,  2.5328]])"
433,Daniela Quinteira-------,1,"tensor([[-2.1073,  2.2829]])"
434,Maria Tavares-----------,1,"tensor([[-2.4708,  2.6079]])"
435,Jhone Guicardes---------,1,"tensor([[-1.7466,  2.0533]])"
436,Ana Rita Castro---------,1,"tensor([[-2.5346,  2.6388]])"
437,Catia Neves-------------,1,"tensor([[-2.5617,  2.6586]])"
439,Joana Goncalves---------,1,"tensor([[-1.9776,  2.2754]])"
440,Antonio Lopes-----------,1,"tensor([[-2.2440,  2.5151]])"
441,Raquel Barros-----------,1,"tensor([[-2.5299,  2.6382]])"
443,Rafael Girao------------,1,"tensor([[-2.1237,  2.4261]])"
444,Pedro Machado-----------,1,"tensor([[-2.3550,  2.5275]])"
446,Paulo Lopes-------------,1,"tensor([[-2.6329,  2.7133]])"
449,Liliana Simoes----------,1,"tensor([[-2.4022,  2.5712]])"
450,Sonia Couto-------------,1,"tensor([[-2.6161,  2.6838]])"
451,Cristiano Assuncao------,1,"tensor([[-1.9671,  2.1230]])"
452,Kelly Lopes-------------,1,"tensor([[-1.6112,  1.9169]])"
453,Joao Coutinho-----------,1,"tensor([[-2.6306,  2.7330]])"
454,Lucia Pinto-------------,1,"tensor([[-2.1665,  2.4641]])"
458,Rogerio Teixeira--------,1,"tensor([[-2.4287,  2.5359]])"
459,Celina Oliveira---------,1,"tensor([[-1.8890,  2.1797]])"
460,Sara Pereira------------,1,"tensor([[-2.0552,  2.3507]])"
463,Carlos Pinto------------,1,"tensor([[-2.0613,  2.3728]])"
464,Jose Costa Oliveira-----,1,"tensor([[-2.4236,  2.5096]])"
465,Joao Diogo Mota---------,1,"tensor([[-2.5367,  2.6342]])"
467,Paulo Costinha----------,1,"tensor([[-2.6071,  2.7107]])"
468,Ricardo Duarte----------,1,"tensor([[-2.5593,  2.6732]])"
469,Carlos Ribeiro----------,1,"tensor([[-1.8187,  2.1354]])"
470,Anita Rocha-------------,1,"tensor([[-2.1143,  2.4158]])"
471,Eduardo Goncalves-------,1,"tensor([[-2.5349,  2.6668]])"
472,Sandra Ferreira---------,1,"tensor([[-1.7737,  2.0610]])"
473,Alexandra Lopes---------,1,"tensor([[-2.1284,  2.4025]])"
474,Marta Monteiro----------,1,"tensor([[-1.5339,  1.8262]])"
475,Marisa Silva------------,1,"tensor([[-1.8328,  2.1557]])"
477,Odete Campos------------,1,"tensor([[-1.9488,  2.2747]])"
478,Ferdinando Fonseca------,1,"tensor([[-2.0606,  2.1926]])"
479,Claudia Tavares---------,1,"tensor([[-2.6421,  2.7719]])"
480,Fernanda Gomes----------,1,"tensor([[-2.0854,  2.3803]])"
481,Miguel Paixao-----------,1,"tensor([[-2.2246,  2.4975]])"
482,Karla Salvador----------,1,"tensor([[-1.8358,  2.1539]])"
484,Catia Freitas-----------,1,"tensor([[-2.6203,  2.7328]])"
485,Marco Martins-----------,1,"tensor([[-1.5325,  1.8272]])"
486,Joana Reis--------------,1,"tensor([[-1.9790,  2.3000]])"
487,Carina Azevedo----------,1,"tensor([[-2.5099,  2.5879]])"
488,Marta Guedes------------,1,"tensor([[-1.9728,  2.2877]])"
489,Hemrique Savedra--------,1,"tensor([[-2.4856,  2.5872]])"
491,Marisa Lavos------------,1,"tensor([[-2.1245,  2.4187]])"
492,Rodrigues Santos--------,1,"tensor([[-2.1485,  2.3697]])"
493,Ivo Marques-------------,1,"tensor([[-2.0799,  2.3896]])"
494,Ricardo Tavares---------,1,"tensor([[-2.5740,  2.6906]])"
496,Alexandra Rolo----------,1,"tensor([[-1.5733,  1.8667]])"
497,Miguel De Sousa---------,1,"tensor([[-2.6034,  2.7060]])"
499,Alexandre Alves---------,1,"tensor([[-1.8475,  2.1511]])"
500,Ana Rosa----------------,1,"tensor([[-2.0524,  2.3539]])"
501,Joao Bastos-------------,1,"tensor([[-2.6755,  2.7735]])"
502,Jose Manuel Cardoso-----,1,"tensor([[-2.3252,  2.3980]])"
503,Assuncao Silvia---------,1,"tensor([[-2.4509,  2.5634]])"
505,Rosa Nunes--------------,1,"tensor([[-2.1843,  2.4797]])"
510,Leonor Pinto------------,1,"tensor([[-2.0762,  2.3831]])"
512,Alexandra Santos--------,1,"tensor([[-2.1951,  2.3974]])"
513,Tatiana Silva-----------,1,"tensor([[-2.3779,  2.5615]])"
514,Patricia Dias-----------,1,"tensor([[-2.0199,  2.3271]])"
515,Jose Simoes-------------,1,"tensor([[-1.9002,  2.2274]])"
518,Renato Queiros----------,1,"tensor([[-2.5893,  2.6813]])"
519,Fernando Sousa----------,1,"tensor([[-2.6001,  2.6973]])"
521,Cristiana Ferreira------,1,"tensor([[-1.7569,  1.9350]])"
523,Armindo Paulo Freitas---,1,"tensor([[-2.2092,  2.0414]])"
525,Cardoso Cardoso---------,1,"tensor([[-2.5987,  2.6951]])"
526,Patricia Silva----------,1,"tensor([[-2.1229,  2.4072]])"
527,Judas Silva-------------,1,"tensor([[-2.1527,  2.4506]])"
529,Maria Alice Silva-------,1,"tensor([[-2.1577,  2.3328]])"
531,Carlos Machado----------,1,"tensor([[-2.0494,  2.3417]])"
532,Joao Marques------------,1,"tensor([[-2.6601,  2.7832]])"
533,Luis Silva Grilo--------,1,"tensor([[-2.5361,  2.6290]])"
534,Daniel Camara-----------,1,"tensor([[-2.3763,  2.5252]])"
535,Liliana Botelho---------,1,"tensor([[-1.7375,  2.0437]])"
536,Ana Ribeiro-------------,1,"tensor([[-1.6367,  1.9413]])"
537,Fatima Granadeiro-------,1,"tensor([[-2.5403,  2.6449]])"
538,Claudio Almeida---------,1,"tensor([[-2.5470,  2.6402]])"
541,Ricardo Almeida---------,1,"tensor([[-2.0748,  2.3511]])"
542,Joao Ribeiro------------,1,"tensor([[-2.5773,  2.6509]])"
543,Camilo Escobar----------,1,"tensor([[-1.9191,  2.2157]])"
544,Filipe Tavares----------,1,"tensor([[-2.2101,  2.4742]])"
