,name,label,result
332,Hyejin Yu--------------,1,"tensor([[-1.8084,  2.0871]])"
334,Soonjae So-------------,1,"tensor([[-1.7676,  2.0290]])"
339,Cheolmu Kim------------,1,"tensor([[-1.7716,  2.0321]])"
342,Hong Soo Jang----------,1,"tensor([[-1.8225,  2.0915]])"
343,Ho Jung----------------,1,"tensor([[-1.8479,  2.1327]])"
346,Daeyoung Kim-----------,1,"tensor([[-1.7723,  2.0346]])"
365,Dong Sung Shin---------,1,"tensor([[-1.8182,  2.0916]])"
383,Hyunsoo Kim------------,1,"tensor([[-1.7925,  2.0554]])"
415,Hyun Jin Lee-----------,1,"tensor([[-1.8463,  2.1311]])"
416,Hk Lee-----------------,1,"tensor([[-1.8528,  2.1407]])"
420,Inseok Kwon------------,1,"tensor([[-1.8306,  2.1095]])"
432,Hun Park---------------,1,"tensor([[-1.8469,  2.1319]])"
450,Hosuk Jung-------------,1,"tensor([[-1.8347,  2.1138]])"
454,Woo Goon Lee-----------,1,"tensor([[-1.7948,  2.0581]])"
469,Ohsung Keon------------,1,"tensor([[-1.7831,  2.0452]])"
471,Minsoo Song------------,1,"tensor([[-1.6563,  1.8974]])"
477,Seong Mun Hong---------,1,"tensor([[-1.8102,  2.0874]])"
482,Young Jae Kwon---------,1,"tensor([[-1.7633,  2.0125]])"
491,Kyoungyong Sim---------,1,"tensor([[-1.7423,  1.9774]])"
500,Sang Hyun Park---------,1,"tensor([[-1.7954,  2.0662]])"
504,Se Hoon Kim------------,1,"tensor([[-1.8187,  2.0947]])"
512,Soyoung Park-----------,1,"tensor([[-1.7895,  2.0492]])"
534,Miyung Oh--------------,1,"tensor([[-1.8342,  2.1187]])"
546,Sunguk Lee-------------,1,"tensor([[-1.7974,  2.0635]])"
550,Hoyoung Lee------------,1,"tensor([[-1.8343,  2.1116]])"
557,Hae Yeon Yoo-----------,1,"tensor([[-1.7326,  1.9860]])"
564,Kyeong Oh--------------,1,"tensor([[-1.8390,  2.1230]])"
569,Byoungseok Kwon--------,1,"tensor([[-1.6472,  1.8785]])"
570,Jae Young Chung--------,1,"tensor([[-1.7538,  2.0132]])"
574,Dohoon Kim-------------,1,"tensor([[-1.7790,  2.0413]])"
580,Jae Ho Heo-------------,1,"tensor([[-1.7275,  1.9855]])"
596,Ji Youn Lee------------,1,"tensor([[-1.8338,  2.1134]])"
614,Yujin Jeong------------,1,"tensor([[-1.8415,  2.1211]])"
623,Hong-Ill Kim-----------,1,"tensor([[-1.7970,  2.0573]])"
651,Yong Jin Kim-----------,1,"tensor([[-1.8413,  2.1227]])"
655,Sung Eun Ryu-----------,1,"tensor([[-1.7945,  2.0593]])"
669,Su Lee-----------------,1,"tensor([[-1.8515,  2.1384]])"
702,Kyungwon Han-----------,1,"tensor([[-1.7419,  1.9940]])"
706,Young Bae Bok----------,1,"tensor([[-1.6288,  1.8528]])"
730,Jaeho Huh--------------,1,"tensor([[-1.6341,  1.8863]])"
777,Sang Wook Lee----------,1,"tensor([[-1.7300,  1.9793]])"
778,Jung-Wook Yun----------,1,"tensor([[-1.7643,  2.0311]])"
780,Young Choul Song-------,1,"tensor([[-1.8123,  2.0741]])"
784,Pilsung Kim------------,1,"tensor([[-1.6640,  1.9026]])"
807,Sang Kyoo Han----------,1,"tensor([[-1.7704,  2.0340]])"
821,Youngok Choi-----------,1,"tensor([[-1.7878,  2.0413]])"
861,Jiwon Kim--------------,1,"tensor([[-1.6766,  1.9244]])"
862,Hayoung Kim------------,1,"tensor([[-1.8220,  2.0955]])"
863,Sunkyung Lee-----------,1,"tensor([[-1.8353,  2.1147]])"
868,Dong Hyun Lee----------,1,"tensor([[-1.8261,  2.1052]])"
885,Youngjo Park-----------,1,"tensor([[-1.7878,  2.0465]])"
893,Moon-Kyoo Park---------,1,"tensor([[-1.7562,  2.0035]])"
917,Kwan Suk Park----------,1,"tensor([[-1.8223,  2.1008]])"
932,Dong Soo Kim-----------,1,"tensor([[-1.8065,  2.0757]])"
933,Johyung Lee------------,1,"tensor([[-1.7808,  2.0425]])"
956,Sang-Hoon Song---------,1,"tensor([[-1.6143,  1.8433]])"
958,Daeyoung Kim-----------,1,"tensor([[-1.7723,  2.0346]])"
984,Jeongwook Kim----------,1,"tensor([[-1.7033,  1.9507]])"
995,Hyun Ju Byun-----------,1,"tensor([[-1.8475,  2.1336]])"
1004,Ki Moon Pang-----------,1,"tensor([[-1.8245,  2.0986]])"
1047,Bokyoung Oh------------,1,"tensor([[-1.8305,  2.1116]])"
1057,Seungho Oh-------------,1,"tensor([[-1.5846,  1.8298]])"
1061,Chul Woo---------------,1,"tensor([[-1.7003,  1.9510]])"
1068,Hyo-Sik Park-----------,1,"tensor([[-1.7715,  2.0282]])"
1070,Wookjun Lee------------,1,"tensor([[-1.8362,  2.1162]])"
1079,Kyungjun Kim-----------,1,"tensor([[-1.8418,  2.1244]])"
1111,Bong-Koo Han-----------,1,"tensor([[-1.7216,  1.9752]])"
1115,Soyeon Kim-------------,1,"tensor([[-1.7880,  2.0543]])"
1128,Hosung Lee-------------,1,"tensor([[-1.8193,  2.0913]])"
1141,Se Ho Son--------------,1,"tensor([[-1.8318,  2.1129]])"
1144,Jin Jun----------------,1,"tensor([[-1.7462,  2.0130]])"
1146,Taeyoon Park-----------,1,"tensor([[-1.7154,  1.9625]])"
1148,Min Su Kim-------------,1,"tensor([[-1.8386,  2.1237]])"
1156,In Keu Jhun------------,1,"tensor([[-1.8492,  2.1342]])"
1167,Woong Han--------------,1,"tensor([[-1.7169,  1.9743]])"
1177,Jm Juhn----------------,1,"tensor([[-1.7481,  2.0085]])"
1180,Jun Lee----------------,1,"tensor([[-1.8389,  2.1205]])"
1208,Sihoo Cho--------------,1,"tensor([[-1.7986,  2.0679]])"
1220,Kyoung Woo Kim---------,1,"tensor([[-1.8023,  2.0611]])"
1221,Yongsik Mon------------,1,"tensor([[-1.5892,  1.8204]])"
1223,Bong Hyun Kim----------,1,"tensor([[-1.8273,  2.1090]])"
1224,Yongjin Shin-----------,1,"tensor([[-1.8178,  2.0860]])"
1229,Eun Ho Jeong-----------,1,"tensor([[-1.7538,  2.0043]])"
1232,Young An Kim-----------,1,"tensor([[-1.8444,  2.1282]])"
1233,Cho Woo-Yeon-----------,1,"tensor([[-1.5980,  1.8208]])"
1243,Jae-Kyung Park---------,1,"tensor([[-1.6756,  1.9182]])"
1244,Oh Won Kwon------------,1,"tensor([[-1.8357,  2.1149]])"
1254,Jong Kyu Cho-----------,1,"tensor([[-1.8403,  2.1227]])"
1258,Woo Mo Sung------------,1,"tensor([[-1.8375,  2.1186]])"
1279,Jung Min Kim-----------,1,"tensor([[-1.8101,  2.0788]])"
1289,Hankyun Lim------------,1,"tensor([[-1.8303,  2.1110]])"
1290,Yong Park--------------,1,"tensor([[-1.8380,  2.1179]])"
1339,Honghyuk Yang----------,1,"tensor([[-1.8194,  2.0963]])"
1372,Kyung Soo Jeon---------,1,"tensor([[-1.8288,  2.0991]])"
1402,Young K Shin-----------,1,"tensor([[-1.8500,  2.1383]])"
1404,Tae-Suk Kim------------,1,"tensor([[-1.8040,  2.0809]])"
1407,Dukho Kong-------------,1,"tensor([[-1.7613,  2.0199]])"
1424,Soonkoo Lee------------,1,"tensor([[-1.8078,  2.0749]])"
1441,Kukjin Yang------------,1,"tensor([[-1.8501,  2.1370]])"
1445,Manho Kim--------------,1,"tensor([[-1.5912,  1.8289]])"
1449,Mikyung Jang-----------,1,"tensor([[-1.7160,  1.9550]])"
1461,Mihyun Kim-------------,1,"tensor([[-1.8027,  2.0765]])"
1483,Jisook Jun-------------,1,"tensor([[-1.8069,  2.0808]])"
1488,Simseok Han------------,1,"tensor([[-1.7072,  1.9716]])"
1489,Jingoo Kim-------------,1,"tensor([[-1.6948,  1.9396]])"
1492,Kyungyong Jang---------,1,"tensor([[-1.7153,  1.9443]])"
1497,Jin Ho Kim-------------,1,"tensor([[-1.8223,  2.0998]])"
1507,Yong Kil Cho-----------,1,"tensor([[-1.8453,  2.1276]])"
1522,Tony Park--------------,1,"tensor([[-1.7762,  2.0388]])"
1525,Hak Je Shin------------,1,"tensor([[-1.8323,  2.1086]])"
1534,Js Park----------------,1,"tensor([[-1.8016,  2.0745]])"
1537,Sun Hwa Ivy Lee--------,1,"tensor([[-1.8344,  2.1116]])"
1560,Hyunju Jung------------,1,"tensor([[-1.8467,  2.1326]])"
1568,Oakkun Park------------,1,"tensor([[-1.7514,  2.0054]])"
1601,Gyoung Ju Lee----------,1,"tensor([[-1.8298,  2.1067]])"
1603,Hongsook Park----------,1,"tensor([[-1.7330,  1.9792]])"
1624,Kwang Hyun Seo---------,1,"tensor([[-1.7897,  2.0507]])"
1636,Eun Hyun Jung----------,1,"tensor([[-1.8248,  2.1046]])"
1648,Ju Hong Kim------------,1,"tensor([[-1.8473,  2.1338]])"
1658,Janghyuk Yoon----------,1,"tensor([[-1.6519,  1.8966]])"
1673,Ken Choi---------------,1,"tensor([[-1.7765,  2.0376]])"
1674,Sung Kwang Cho---------,1,"tensor([[-1.8296,  2.1040]])"
1693,Nam Su Kim-------------,1,"tensor([[-1.8295,  2.1122]])"
1699,Hoon Kim---------------,1,"tensor([[-1.8455,  2.1298]])"
1703,Minsu Kim--------------,1,"tensor([[-1.6562,  1.9048]])"
1715,Seog Won Jo------------,1,"tensor([[-1.6977,  1.9427]])"
1721,Yoon Sung Kim----------,1,"tensor([[-1.8458,  2.1311]])"
1727,Young Tae Kang---------,1,"tensor([[-1.8339,  2.1112]])"
1741,Jihoon Lee-------------,1,"tensor([[-1.5722,  1.8020]])"
1754,Jae Sook Jo------------,1,"tensor([[-1.7740,  2.0387]])"
1755,Hyunjoo Ko-------------,1,"tensor([[-1.8363,  2.1173]])"
1761,Seukyu Choi------------,1,"tensor([[-1.8160,  2.0856]])"
1775,Horyuck Kang-----------,1,"tensor([[-1.5857,  1.8122]])"
1789,Ohkyun Kwon------------,1,"tensor([[-1.8427,  2.1263]])"
1798,Park Jun Young---------,1,"tensor([[-1.8003,  2.0703]])"
1807,Minjin Kim-------------,1,"tensor([[-1.6250,  1.8648]])"
1813,Kyung Hag Ro-----------,1,"tensor([[-1.8434,  2.1251]])"
1837,Hoon Na----------------,1,"tensor([[-1.7659,  2.0264]])"
1851,Heekyung Kim-----------,1,"tensor([[-1.7827,  2.0508]])"
1880,Byoung Park------------,1,"tensor([[-1.7898,  2.0520]])"
1881,Seung Hoon Lee---------,1,"tensor([[-1.7549,  2.0116]])"
1899,Yong Ho Kim------------,1,"tensor([[-1.8466,  2.1326]])"
1903,Chang Seok Kim---------,1,"tensor([[-1.6822,  1.9335]])"
1904,Jun Seok Kim-----------,1,"tensor([[-1.8358,  2.1178]])"
1908,Oh Young Kwon----------,1,"tensor([[-1.8444,  2.1273]])"
1940,Young-Seop Yi----------,1,"tensor([[-1.7315,  1.9776]])"
1942,Myung-Hoon Yoon--------,1,"tensor([[-1.7632,  2.0156]])"
1947,Jongyeon Yun-----------,1,"tensor([[-1.7149,  1.9754]])"
1953,Juwook Park------------,1,"tensor([[-1.7803,  2.0420]])"
1969,Pyung-Ho Pang----------,1,"tensor([[-1.8214,  2.0955]])"
1979,Yong Yeol Lee----------,1,"tensor([[-1.8324,  2.1045]])"
1980,Dongyoung Seo----------,1,"tensor([[-1.7133,  1.9528]])"
1986,Son Heeil--------------,1,"tensor([[-1.7359,  1.9889]])"
2015,Sooyoung Kim-----------,1,"tensor([[-1.8162,  2.0857]])"
2016,Byoungyun Kim----------,1,"tensor([[-1.7840,  2.0451]])"
2018,Chun Yill Park---------,1,"tensor([[-1.7661,  2.0123]])"
2033,Kiyong Yee-------------,1,"tensor([[-1.8090,  2.0784]])"
2034,Won Hyunhee------------,1,"tensor([[-1.7024,  1.9419]])"
2048,Won Shik Lee-----------,1,"tensor([[-1.7186,  1.9638]])"
2064,Sam Kim----------------,1,"tensor([[-1.7081,  1.9647]])"
2089,Ckanyoung You----------,1,"tensor([[-1.7856,  2.0479]])"
2123,Sewon Kim--------------,1,"tensor([[-1.7625,  2.0271]])"
2141,Shin Kyung Kwon--------,1,"tensor([[-1.7766,  2.0443]])"
2150,Youngju Kim------------,1,"tensor([[-1.8355,  2.1140]])"
2153,Bo Kyung Sung----------,1,"tensor([[-1.8446,  2.1299]])"
2165,Kc Lin-----------------,1,"tensor([[-1.8513,  2.1388]])"
2186,Dong Moon Lim----------,1,"tensor([[-1.7849,  2.0488]])"
2200,Kim Taeok--------------,1,"tensor([[-1.7686,  2.0316]])"
2212,Sunyoung You-----------,1,"tensor([[-1.8221,  2.0957]])"
2213,Dong Lee---------------,1,"tensor([[-1.7335,  1.9908]])"
2219,Chul Han Kim-----------,1,"tensor([[-1.7856,  2.0506]])"
2251,Cheon Ki Han-----------,1,"tensor([[-1.8278,  2.1083]])"
2258,Young Soon Kim---------,1,"tensor([[-1.8313,  2.1075]])"
2274,Son Jun-Sik------------,1,"tensor([[-1.8277,  2.1015]])"
2293,Kyu Hyuk Joung---------,1,"tensor([[-1.8452,  2.1281]])"
2309,Sunkyung Chu-----------,1,"tensor([[-1.8381,  2.1204]])"
2311,Jun Yong Lee-----------,1,"tensor([[-1.8420,  2.1254]])"
2317,Hyunsoo Park-----------,1,"tensor([[-1.6725,  1.9047]])"
2327,Sungmo Hong------------,1,"tensor([[-1.7909,  2.0563]])"
2343,Hee Seok Kang----------,1,"tensor([[-1.6590,  1.9143]])"
2346,Yunsu Park-------------,1,"tensor([[-1.7799,  2.0415]])"
2354,Sy Park----------------,1,"tensor([[-1.7072,  1.9656]])"
2359,Young Kyun Eom---------,1,"tensor([[-1.8307,  2.0956]])"
2372,Sam Cho----------------,1,"tensor([[-1.7882,  2.0587]])"
2397,Won Bok Choi-----------,1,"tensor([[-1.7869,  2.0456]])"
2399,Sun Jin Kim------------,1,"tensor([[-1.8436,  2.1268]])"
2400,Yoonuoo Han------------,1,"tensor([[-1.7818,  2.0451]])"
2413,Jae Sok Ko-------------,1,"tensor([[-1.8095,  2.0886]])"
2424,Chuljln Kim------------,1,"tensor([[-1.6500,  1.8858]])"
2441,Sun Min Lee------------,1,"tensor([[-1.8467,  2.1313]])"
2459,Young Eun Ko-----------,1,"tensor([[-1.8248,  2.0991]])"
2469,Yong Jin Koiak---------,1,"tensor([[-1.8126,  2.0717]])"
2485,Jeong Hyun Yoon--------,1,"tensor([[-1.7985,  2.0644]])"
2501,Soo Young Lee----------,1,"tensor([[-1.8431,  2.1251]])"
2533,Sunki Han--------------,1,"tensor([[-1.8104,  2.0842]])"
2543,Munsu Hong-------------,1,"tensor([[-1.7977,  2.0676]])"
2545,Sungkweon Cho----------,1,"tensor([[-1.6539,  1.8837]])"
2600,Gyu Sung Lee-----------,1,"tensor([[-1.8486,  2.1352]])"
2612,Taewook Kim------------,1,"tensor([[-1.8018,  2.0737]])"
2615,Kyungmo Lee------------,1,"tensor([[-1.8060,  2.0710]])"
2622,Jun Ho Lee-------------,1,"tensor([[-1.8424,  2.1257]])"
2629,Sang Ho Kim------------,1,"tensor([[-1.8093,  2.0833]])"
2630,Kuma Seo---------------,1,"tensor([[-1.6108,  1.8566]])"
2633,Leo Lee----------------,1,"tensor([[-1.8335,  2.1129]])"
2655,Hyun-Jin No------------,1,"tensor([[-1.7010,  1.9395]])"
2658,Yong Hee Lee-----------,1,"tensor([[-1.8415,  2.1225]])"
2662,Joonho Lim-------------,1,"tensor([[-1.6748,  1.9140]])"
2675,Kye Kim----------------,1,"tensor([[-1.8169,  2.0911]])"
2680,Kh Lee-----------------,1,"tensor([[-1.8424,  2.1252]])"
2684,Sunghoon Kim-----------,1,"tensor([[-1.6532,  1.8829]])"
2686,Chunsuk Park-----------,1,"tensor([[-1.5981,  1.8257]])"
2688,Ilyoung Seo------------,1,"tensor([[-1.8258,  2.0987]])"
2696,Kj Han-----------------,1,"tensor([[-1.8560,  2.1475]])"
2741,Jong Heon Choi---------,1,"tensor([[-1.7832,  2.0371]])"
2746,Ho Jo------------------,1,"tensor([[-1.8484,  2.1346]])"
2750,Sugil Yook-------------,1,"tensor([[-1.7396,  2.0018]])"
2757,Sanghyun Koh-----------,1,"tensor([[-1.5803,  1.8128]])"
2765,Ilho Park--------------,1,"tensor([[-1.7621,  2.0215]])"
2770,Hm Lee-----------------,1,"tensor([[-1.8430,  2.1262]])"
2776,Young Ho Kim-----------,1,"tensor([[-1.8422,  2.1255]])"
2791,Hyunseok Seo-----------,1,"tensor([[-1.8046,  2.0705]])"
2810,Jonghyun Lee-----------,1,"tensor([[-1.6748,  1.9141]])"
2816,Jung Ho Do-------------,1,"tensor([[-1.8154,  2.0879]])"
2828,Seung Jin Shin---------,1,"tensor([[-1.6264,  1.8456]])"
2829,Gyu Beom Lee-----------,1,"tensor([[-1.7791,  2.0334]])"
2830,Hong Yul Lee-----------,1,"tensor([[-1.8454,  2.1279]])"
2845,Sungwon Yun------------,1,"tensor([[-1.7825,  2.0520]])"
2857,Myunho Lee-------------,1,"tensor([[-1.5868,  1.8156]])"
2869,Hea Kyung Yeo----------,1,"tensor([[-1.8239,  2.0983]])"
2876,Ji Hyong Yim-----------,1,"tensor([[-1.8265,  2.1032]])"
2882,Hk Song----------------,1,"tensor([[-1.8513,  2.1386]])"
2886,Deg Su Kim-------------,1,"tensor([[-1.8241,  2.1062]])"
2895,Sukyung Moon-----------,1,"tensor([[-1.8318,  2.1070]])"
2917,Choong Mo Kim----------,1,"tensor([[-1.8117,  2.0817]])"
2937,Js Inseoul-------------,1,"tensor([[-1.8065,  2.0697]])"
2942,Yong Tai Kim-----------,1,"tensor([[-1.8415,  2.1219]])"
2954,Sunyoung Lee-----------,1,"tensor([[-1.8160,  2.0855]])"
2973,Sooyun Ahn-------------,1,"tensor([[-1.8333,  2.1121]])"
2974,Hyunguk Kwak-----------,1,"tensor([[-1.8196,  2.0917]])"
2982,Klho Chang-------------,1,"tensor([[-1.6496,  1.8801]])"
2998,Il Jin Park------------,1,"tensor([[-1.8309,  2.1063]])"
3026,Joong-Gyoo Kim---------,1,"tensor([[-1.6759,  1.9095]])"
3035,Jinwook Koo------------,1,"tensor([[-1.7653,  2.0265]])"
3069,Won Kyo Jeong----------,1,"tensor([[-1.7936,  2.0536]])"
3081,Byoungju Son-----------,1,"tensor([[-1.8138,  2.0853]])"
3091,Sk Kor-----------------,1,"tensor([[-1.8486,  2.1339]])"
3117,Jiyoun Hwang-----------,1,"tensor([[-1.8047,  2.0745]])"
3123,Sang Il Oh-------------,1,"tensor([[-1.8332,  2.1187]])"
3148,Jeong Chol Ho----------,1,"tensor([[-1.6804,  1.9199]])"
3158,Jae Wook Kang----------,1,"tensor([[-1.7238,  1.9790]])"
3161,Youngwook Kim----------,1,"tensor([[-1.7878,  2.0494]])"
3164,Kijoon Jang------------,1,"tensor([[-1.6172,  1.8386]])"
3192,Kp Lee-----------------,1,"tensor([[-1.8504,  2.1364]])"
3210,Su Jeong Yang----------,1,"tensor([[-1.8343,  2.1127]])"
3211,Yong Ok Lee------------,1,"tensor([[-1.8518,  2.1417]])"
3215,Jinwon Kim-------------,1,"tensor([[-1.6219,  1.8618]])"
3218,Kim Young--------------,1,"tensor([[-1.8288,  2.1047]])"
3227,Young Seok Lee---------,1,"tensor([[-1.8355,  2.1143]])"
3232,Manpyo Hong------------,1,"tensor([[-1.7603,  2.0214]])"
3249,Nam Il Kim-------------,1,"tensor([[-1.7694,  2.0315]])"
3259,Young Il Kim-----------,1,"tensor([[-1.8477,  2.1341]])"
3301,Dong Sun Klm-----------,1,"tensor([[-1.8332,  2.1147]])"
3311,Yong Min Baek----------,1,"tensor([[-1.8316,  2.1054]])"
3336,Hak Soo Kim------------,1,"tensor([[-1.8346,  2.1140]])"
3343,Yangwoo Chun-----------,1,"tensor([[-1.6901,  1.9317]])"
3346,Jonggoo Lim------------,1,"tensor([[-1.5846,  1.8040]])"
3360,Seok Hee Yang----------,1,"tensor([[-1.8366,  2.1182]])"
3378,Yongju Lee-------------,1,"tensor([[-1.8437,  2.1265]])"
3397,Soo Hauk Chung---------,1,"tensor([[-1.8402,  2.1244]])"
3410,Young Gyu Han----------,1,"tensor([[-1.8391,  2.1217]])"
3462,Myoung Hee Whi---------,1,"tensor([[-1.8043,  2.0658]])"
3486,Hyunki Lee-------------,1,"tensor([[-1.8379,  2.1174]])"
3487,Kwang Young Choi-------,1,"tensor([[-1.7160,  1.9476]])"
3499,Ki Kan Nam-------------,1,"tensor([[-1.6133,  1.8365]])"
3507,Yongwoon Suh-----------,1,"tensor([[-1.7040,  1.9396]])"
3523,Seung Hyun Baek--------,1,"tensor([[-1.7684,  2.0261]])"
3527,Hee Eok Yang-----------,1,"tensor([[-1.6992,  1.9599]])"
3531,John Ko----------------,1,"tensor([[-1.7946,  2.0689]])"
3538,Kwang Moon Kim---------,1,"tensor([[-1.7207,  1.9666]])"
3544,Hwayoung Lee-----------,1,"tensor([[-1.7843,  2.0436]])"
3547,Byuck Chang Ho Home----,1,"tensor([[-1.7098,  1.9149]])"
3554,Ju Hyun Joe------------,1,"tensor([[-1.8423,  2.1216]])"
3558,Kiju Ryu---------------,1,"tensor([[-1.8358,  2.1171]])"
3571,Kibong Lm--------------,1,"tensor([[-1.5880,  1.8340]])"
3575,Hyoju Min--------------,1,"tensor([[-1.8511,  2.1393]])"
3585,Jong Tae Roh-----------,1,"tensor([[-1.6568,  1.8796]])"
3600,Jiyeon Lee-------------,1,"tensor([[-1.6329,  1.8724]])"
3610,Hyungjae Lee-----------,1,"tensor([[-1.7602,  2.0100]])"
3615,Ki Hwan Lee------------,1,"tensor([[-1.8312,  2.1081]])"
3616,Seung Yong Lee---------,1,"tensor([[-1.7953,  2.0657]])"
3619,Jay Suh----------------,1,"tensor([[-1.5687,  1.8175]])"
3623,Donny Hong-------------,1,"tensor([[-1.6990,  1.9494]])"
3627,Eunkyung Park----------,1,"tensor([[-1.7610,  2.0180]])"
3650,Jong Soo Kim-----------,1,"tensor([[-1.8185,  2.0908]])"
3669,Byung Kwan Lee---------,1,"tensor([[-1.8236,  2.0985]])"
3671,Kim Sun Ok-------------,1,"tensor([[-1.8458,  2.1357]])"
3682,Tae Hyung Kim----------,1,"tensor([[-1.8150,  2.0925]])"
3689,Mj Park----------------,1,"tensor([[-1.8509,  2.1381]])"
3691,O Jun Kwon-------------,1,"tensor([[-1.8526,  2.1412]])"
3716,Beomsoo Kim------------,1,"tensor([[-1.7177,  1.9672]])"
3717,Sukwon Byun------------,1,"tensor([[-1.7956,  2.0633]])"
3734,Hye-Young Yang---------,1,"tensor([[-1.7769,  2.0388]])"
3757,Myungjin Song----------,1,"tensor([[-1.8040,  2.0700]])"
3766,Sukwon Lee-------------,1,"tensor([[-1.8100,  2.0798]])"
3780,Sujin Park-------------,1,"tensor([[-1.8245,  2.0983]])"
3787,Hye Yeong Han----------,1,"tensor([[-1.7566,  2.0173]])"
3802,Hyuk Sun Kwon----------,1,"tensor([[-1.8506,  2.1390]])"
3814,Jong Wook Kang---------,1,"tensor([[-1.7722,  2.0327]])"
3815,Hun Gu Ji--------------,1,"tensor([[-1.8494,  2.1359]])"
3822,Jong Soo Won-----------,1,"tensor([[-1.7946,  2.0556]])"
3827,Taek Sang Kim----------,1,"tensor([[-1.7938,  2.0613]])"
3840,Cheol Kyoo Park--------,1,"tensor([[-1.6413,  1.8605]])"
3843,Yong Shang Chong-------,1,"tensor([[-1.8104,  2.0756]])"
3852,Hyung-Kyu Park---------,1,"tensor([[-1.8291,  2.1048]])"
3869,Young Soo Park---------,1,"tensor([[-1.8224,  2.0914]])"
3871,Junseok Chang----------,1,"tensor([[-1.7305,  1.9762]])"
3885,Bo Ho Sheen------------,1,"tensor([[-1.8257,  2.0991]])"
3886,Yong Kim---------------,1,"tensor([[-1.8480,  2.1332]])"
3887,Soyoung Kim------------,1,"tensor([[-1.8279,  2.1028]])"
3898,Sunny Kim--------------,1,"tensor([[-1.8261,  2.1016]])"
3908,Hyangok Kim------------,1,"tensor([[-1.7952,  2.0612]])"
3915,Kyou-Sup Han-----------,1,"tensor([[-1.8197,  2.0927]])"
3925,Wonho Kim--------------,1,"tensor([[-1.6427,  1.8848]])"
3935,Jae Ho Han-------------,1,"tensor([[-1.7751,  2.0451]])"
3946,Kil Moo Lee------------,1,"tensor([[-1.8168,  2.0879]])"
3959,Kh Lim-----------------,1,"tensor([[-1.8454,  2.1291]])"
3960,Su Kn------------------,1,"tensor([[-1.8562,  2.1484]])"
3983,Bj Kim-----------------,1,"tensor([[-1.8461,  2.1309]])"
3996,Sunuk Han--------------,1,"tensor([[-1.8355,  2.1185]])"
4015,Seung Hyun Kim---------,1,"tensor([[-1.8038,  2.0821]])"
4038,Whan Suk Lim-----------,1,"tensor([[-1.7710,  2.0488]])"
4045,Kwang Hyun Shin--------,1,"tensor([[-1.7901,  2.0584]])"
4067,Jongkyung Kim----------,1,"tensor([[-1.7908,  2.0553]])"
4068,Joonho Son-------------,1,"tensor([[-1.7431,  2.0009]])"
4117,Tyea Ryun Lyuiis-------,1,"tensor([[-1.6114,  1.8262]])"
4126,Chang Hyun Hwang-------,1,"tensor([[-1.6990,  1.9601]])"
4128,Woo Cheol Kim----------,1,"tensor([[-1.6285,  1.8418]])"
4129,Eun Taek Youn----------,1,"tensor([[-1.7662,  2.0282]])"
4130,Joung Jung Kim---------,1,"tensor([[-1.7869,  2.0483]])"
4156,Kaphyung Lee-----------,1,"tensor([[-1.7507,  2.0041]])"
4196,Sejong Lee-------------,1,"tensor([[-1.8039,  2.0738]])"
4206,Okjoo Lee--------------,1,"tensor([[-1.8456,  2.1288]])"
4214,Hanjin Kim-------------,1,"tensor([[-1.8100,  2.0805]])"
4221,Son Sung Chul----------,1,"tensor([[-1.8463,  2.1288]])"
